"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"leur";0,0227683191656409;-0,426823720028666;-0,072682010468145;0,347188296958796;0,0409911234624069;-0,768435459688285;-0,130853632317826;0,625063196005151;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,324991557490954;NA
"par";-0,0851097344826108;-0,0648486292070277;-0,416325088471514;-0,31098694077731;-0,160416461281568;-0,122227941134951;-0,784697518342994;-0,58615415554456;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,297467113313285;NA
"y";-0,176748371314441;0,342108269275691;0,310432448193326;-0,148129577711637;-0,342321775980805;0,662586644760814;0,601237715500953;-0,286893620237796;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,307605910985837;NA
"vous";0,428515669787177;0,752955657760129;0,243267150910977;-0,406568161245375;0,433964789858369;0,762530443647086;0,246360601181649;-0,411738190917452;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,59713283640713;NA
"devoir";0,114622489398747;-0,0675118572926696;0,433763660067451;0,13719698440232;0,241822777741354;-0,142431951588461;0,915125240351953;0,2894489208875;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,270964942531267;NA
"s";0,297845285588261;-0,152941549164168;-0,220465359062027;0,145120097726883;0,698606007474346;-0,358729482078235;-0,517108820361302;0,340384008016208;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,258686870535078;NA
"ces";0,0402376221302877;-0,05262602336235;0,286152776403812;-0,294803075680328;0,0966901870085488;-0,12645926302369;0,687619297529853;-0,708405790628725;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,230695558939762;NA
"se";-0,158307583812117;0,221944239253168;-0,151016399659045;0,0733571906967356;-0,494451085104234;0,693211072323643;-0,471678114729929;0,229120688136122;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,194520445195678;NA
"vouloir";0,490375622823416;0,384956333179159;0,419206097495856;-0,151299370352176;0,639888731466973;0,502327620386;0,547019968907464;-0,197429802095338;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,466817495101274;NA
"sur";-0,147999131196291;0,457136257335232;-0,40529353277349;-0,382052145503793;-0,201195747741257;0,621448723183496;-0,550971716671142;-0,519376475182399;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,428127638509171;NA
"elles";-0,174239207317093;-0,716623930824271;0,626978891028079;-0,332401972730716;-0,170242621615013;-0,700186476821808;0,612597656689539;-0,324777552303107;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,604996311588132;NA
"elle";0,0241487092602932;0,133545724037575;-0,468663164322915;-0,392694828048959;0,038556736047998;0,213224117966504;-0,748285207604455;-0,626991309112884;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,349946304854507;NA
"tout";0,362953364755054;0,23314540005081;0,630339176606949;0,185103934517575;0,461815015351161;0,29664980947671;0,802031678966886;0,23552275488198;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,461440362374533;NA
"aux";-0,134511665302963;0,00435509402462748;-0,267819812569326;-0,0860414344024553;-0,431351109486843;0,0139658864174452;-0,858842785375821;-0,275917096913088;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,180978558393168;NA
"tous";-1,03856973038736;1,12962032606991;0,228516209588724;0,32194969042703;-0,655468840470156;0,712933280873118;0,144222627085319;0,203190969368252;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,985440982451818;NA
"toutes";-0,849135135588308;0,897621280809296;0,184103012521532;0,335943218596807;-0,656391801108791;0,693872181859232;0,142313870800833;0,259688199302065;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,802149336289636;NA
"j";0,626439656728108;-0,0745193197071674;1,1356821346516;-0,953829062353017;0,388685037727226;-0,0462367672300143;0,704653111616117;-0,591819309496426;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,917484799751781;NA
"bien";0,0361042273987241;-0,734087385298147;1,90976156852178;-1,20189298797279;0,0152135186247993;-0,309328101253269;0,804731060182133;-0,506450980257952;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,34199542539897;NA
"si";0,136577578921909;-0,399478290635218;0,423818920948782;-0,866932651366805;0,129666937479743;-0,379265227464082;0,402374254685096;-0,823067027481879;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,585185720456842;NA
"notre";-0,203252225666879;-0,623025705178722;-0,116209057691092;0,232506556061574;-0,288297740394968;-0,883714323037186;-0,164833662390885;0,329792771122855;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,428802674065245;NA
"dire";0,125212084744124;0,180708146442497;0,460504072516445;-0,540956424371834;0,168372580992756;0,242998086687221;0,619239424099661;-0,727423631370955;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,414264451992453;NA
"comme";-0,558541354965299;0,302399063461754;0,525726557319035;-0,870669368023599;-0,465796204881901;0,252186046508727;0,438430266672103;-0,726095720087748;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,685362908117444;NA
"savoir";0,0252820060535917;0,243251375546532;-0,266137707171895;-0,0673322953625031;0,0687647750551569;0,661621790844339;-0,72387054763681;-0,18313776741985;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,21659377232241;NA
"où";0,0568689094076513;0,253190375782476;0,0666026551834245;0,499226571294035;0,100373871880328;0,446882111945393;0,117553975412993;0,881137064667909;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,31423179259325;NA
"même";-0,844410239233092;-0,567443883660769;-0,114772641947205;0,0339962168434396;-0,824315310558659;-0,553940086763111;-0,112041329669656;0,0331871888130714;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,646576520362121;NA
"là";0,719559307211725;0,94690100714078;-0,483333579492584;-0,317565647593918;0,544115078046286;0,716025920641607;-0,365486327106343;-0,240136226984472;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,809932056239224;NA
"aujourd_hui";-0,058038067074914;0,783076394456113;-0,157272834452223;0,0172016621018681;-0,0724566343493222;0,977618360505612;-0,196344586119266;0,0214751214837473;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,491725038530637;NA
"non";0,354733053933284;-0,0709700309552391;-0,395927759192309;-0,143253330797879;0,639026318607771;-0,127847453486349;-0,713235644623265;-0,25806066729064;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,331659443445115;NA
"falloir";-0,32264158802679;-0,65897962778793;-0,526376599805762;-0,486949976769493;-0,31448515129694;-0,642320505592357;-0,513069705742146;-0,474639794748593;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,60414122497356;NA
"avec";-0,0850893730147197;-0,447560822988496;-0,510411516306062;-0,417100117300775;-0,106192332264974;-0,558560087349069;-0,636998339640673;-0,520544842144989;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,46177424514902;NA
"votre";0,119725862689525;0,813630972737723;0,181932428730769;0,635914397859766;0,113443917506481;0,770940236958941;0,172386541830221;0,602548345624061;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,61944671988275;NA
"leurs";-0,126995893036794;-0,470685753202958;-0,594292469801487;-0,567374546171487;-0,132925679907702;-0,492663363131317;-0,622041616648994;-0,593866821270495;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,545408325335597;NA
"contre";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,40940924148814;0,268241452435614;-0,591056291295102;-0,0905221876441321;0,755317626737144;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,310686968273628;NA
"autres";-0,23711567546831;0,14808590381345;0,0406142219967573;0,381153078837628;-0,499794377031285;0,312136689813447;0,0856069922049185;0,803397604207183;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,271326645991179;NA
"ceux";0,510255091372884;0,774254671220626;0,791384401839796;-0,815649547151713;0,347877515723765;0,52786497600064;0,539543542728472;-0,556086833746057;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,853042401336969;NA
"souvent";-0,255763278780848;0,363589276020941;-0,42604675741654;-0,436731157362913;-0,338807766519337;0,48164408560226;-0,564381059709469;-0,578534607082202;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,436412972811733;NA
"sans";-0,608952545985211;-0,975202576008997;-0,194338844582572;0,0266561584742973;-0,522110809462727;-0,836130515763636;-0,166624496644311;0,0228547668778776;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,724103317009356;NA
"car";0,606349901895609;1,11196512653528;-0,260020960272145;0,000700937510050443;0,468963669763911;0,860017037620058;-0,201105637790232;0,000542119700128238;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,80039709391804;NA
"m";0,194718618301324;-0,479490690406388;1,21435324074136;-0,550935257458752;0,136129920571825;-0,335217197869298;0,848967662416575;-0,385164877875307;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,816889321046917;NA
"entre";0,43179974298735;-0,273687331514947;1,26001033495607;-0,430641431368687;0,302733576578011;-0,191881412805841;0,883389676398407;-0,301921487583508;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,81969763411083;NA
"dont";-0,849135135588308;0,897621280809296;0,184103012521532;0,335943218596807;-0,656391801108791;0,693872181859232;0,142313870800833;0,259688199302065;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,802149336289636;NA
"donc";0,61955873647874;0,0912330109739297;0,0422479163481901;0,64999689366827;0,685670929416372;0,100968350125259;0,0467561287780544;0,719357097169383;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,531209992550632;NA
"alors";0,382477611792714;-0,114570347917512;-0,00340917786651832;0,529703067578205;0,57659853722307;-0,172718854598417;-0,00513945629851157;0,798546122730167;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,381436978451419;NA
"toujours";-0,564503441411043;1,37595965536373;0,286105867835241;0,528270037314545;-0,351932152736647;0,85782372270487;0,178368893068494;0,329342919493387;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,97690240536899;NA
"parce_que";0,441747892964221;-0,0631195081946518;0,00800509568715881;0,559776524100722;0,617036678764603;-0,0881657894061253;0,0111815760406975;0,781899931573593;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,414056388070645;NA
"ainsi";0,803955166790093;0,251302290111718;0,0777589896262967;0,743558758404987;0,713838231492934;0,22313331607745;0,069042829663169;0,66021177677123;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,670183406909437;NA
"surtout";0,808086884910763;0,37333692454935;-0,599002506757235;-0,407382977399812;0,704109945526047;0,325299477711896;-0,521928557780489;-0,354964808093497;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,695441836065259;NA
"sa";0,653427468576744;0,120633490815564;0,0487703583788628;0,667181725966851;0,693009524940855;0,127940991437265;0,0517246741477649;0,707596960942886;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,555762693672115;NA
"pourquoi";0,314740147596707;-0,173371307600781;-0,0164540619278636;0,495333402981044;0,514143424720671;-0,28321051038072;-0,0268785149106485;0,809151340023972;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,350074477009608;NA
"ici";-0,0893022547575493;-0,77652413492005;1,47313675117863;-0,941388664808057;-0,0466324963042096;-0,40549098060402;0,769253187295646;-0,491581131424628;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,09049716037883;NA
"encore";0,99211478955678;0,41463828923191;0,113994778685589;0,839030048952658;0,724889537611039;0,302955828217647;0,0832903846221115;0,61303803816771;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,821107131259184;NA
"chacun";0,441747892964221;-0,0631195081946518;0,00800509568715881;0,559776524100722;0,617036678764603;-0,0881657894061253;0,0111815760406975;0,781899931573593;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,414056388070645;NA
"celles";0,923057290801635;-0,402553998070728;4,80289963654026;-2,89114806433754;0,162062962148078;-0,0706771876480565;0,843254421750636;-0,50760448347503;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,20655199630953;NA
"celle";-0,0239471733833297;-0,467376106017127;-0,08167848223459;0,323485079995237;-0,0416659851468473;-0,813193506372536;-0,142113408256046;0,562835718544172;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,339494954796507;NA
"cela";-0,0239471733833297;-0,467376106017127;-0,08167848223459;0,323485079995237;-0,0416659851468473;-0,813193506372536;-0,142113408256046;0,562835718544172;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,339494954796507;NA
"autre";-1,24235788534981;-0,0383868839143238;-0,0129656236927091;0,0132368648798598;-0,999411944441219;-0,0308802405057794;-0,0104301661690463;0,0106483655184122;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,794730510013161;NA
"son";-1,27608267685421;0,18011371897765;0,0310987295509676;0,0474529905202006;-0,989227169969549;0,139625267021243;0,0241079271596967;0,0367858512385816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,82395657853959;NA
"rien";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"nos";-0,880947469044163;0,523119317130053;0,107193886575482;0,247942700670309;-0,831419869641846;0,493709114037532;0,101167357118001;0,234003155822247;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,665074867353627;NA
"mme";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,40940924148814;0,268241452435614;-0,591056291295102;-0,0905221876441321;0,755317626737144;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,310686968273628;NA
"devant";-0,362634494363367;-0,761380904433473;-0,146902902541316;0,15163675700943;-0,41713031362031;-0,875799352757142;-0,168979109161612;0,174424355627709;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,535710954073072;NA
"depuis";-0,362634494363367;-0,761380904433473;-0,146902902541316;0,15163675700943;-0,41713031362031;-0,875799352757142;-0,168979109161612;0,174424355627709;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,535710954073072;NA
"celui";-0,565846886951389;-0,93778378348328;-0,186037554725352;0,0485277632179455;-0,508846464442772;-0,843316405270297;-0,167297115453967;0,0436393330248876;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,689895449841652;NA
"beaucoup";0,99211478955678;0,41463828923191;0,113994778685589;0,839030048952658;0,724889537611039;0,302955828217647;0,0832903846221115;0,61303803816771;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,821107131259184;NA
"parmi";-0,562670376522338;-1,27157987577615;1,9044426019074;-1,59214434372356;-0,197759129902955;-0,446916241423305;0,669345548687109;-0,559583538128888;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,6264603189228;NA
"ni";-1,04000913632344;-1,34939050126616;-0,277351743154769;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404484;-0,110586090903155;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08051801539154;NA
"madame";-0,091684637579337;-0,526177065700396;-0,0947233662959352;0,289115415398075;-0,149158891933599;-0,856021141086255;-0,154102505391878;0,470352898154643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,367805284573744;NA
"enfin";-1,67121788466425;-0,162891879174754;-0,0449964274735466;-0,153036719629908;-0,990822627412576;-0,0965744569808301;-0,0266772387386674;-0,0907315832517973;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07664146263467;NA
"dès";-0,091684637579337;-0,526177065700396;-0,0947233662959352;0,289115415398075;-0,149158891933599;-0,856021141086255;-0,154102505391878;0,470352898154643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,367805284573744;NA
"d_abord";-1,11702100957493;2,05262353737387;0,415644359281218;0,487455580152694;-0,460990021178201;0,847109373820045;0,171534734212889;0,201170932589293;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,493518062748;NA
"chaque";-1,74822975791574;3,23912215946528;0,647999674962441;0,526478749484971;-0,463193718584287;0,85820586864979;0,171687604405673;0,139490618224165;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33239431990504;NA
"trop";0,285371659284708;0,0380307614504436;-1,37722421250679;-1,82564432673809;0,123810361834783;0,0164998947261756;-0,59751773706432;-0,792067738056474;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26754795106435;NA
"toute";-0,849135135588308;0,897621280809296;0,184103012521532;0,335943218596807;-0,656391801108791;0,693872181859232;0,142313870800833;0,259688199302065;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,802149336289636;NA
"mêmes";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"force";0,955284123554037;-0,0211975973294971;2,61474403620808;-1,15039827813545;0,317138855067924;-0,00703725894894695;0,868052665686124;-0,381913593876818;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,7225591567659;NA
"cet";0,382477611792714;-0,114570347917512;-0,00340917786651832;0,529703067578205;0,57659853722307;-0,172718854598417;-0,00513945629851157;0,798546122730167;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,381436978451419;NA
"certaines";0,00695962480993363;-0,844411032895265;2,43211565934925;-1,63157358249571;0,00228334228851384;-0,277037839388327;0,797938493411662;-0,535293361276757;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,7178092276753;NA
"certain";-0,565846886951389;-0,93778378348328;-0,186037554725352;0,0485277632179455;-0,508846464442772;-0,843316405270297;-0,167297115453967;0,0436393330248876;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,689895449841652;NA
"avant";-0,374972886216257;1,30922799859218;0,275417200950949;0,576530870776937;-0,24926699381607;0,870322467104166;0,183086351706736;0,383254689294646;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,909427585575967;NA
"aucune";1,33080211053682;0,708643087648255;0,179219198992316;1,01087837193846;0,729581433680267;0,388497159540477;0,0982527748555335;0,554190653919042;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1038960039037;NA
"voilà";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"très";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,40940924148814;0,268241452435614;-0,591056291295102;-0,0905221876441321;0,755317626737144;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,310686968273628;NA
"tant";-0,801416635404525;1,45937422632816;0,299466701440607;0,467943995486555;-0,45659809663686;0,831462019360231;0,170617778373019;0,266605818038653;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0777155062327;NA
"ses";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"quand";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"personne";-0,307331152430356;-0,476477635778161;-1,49136694804356;-2,12637889196325;-0,115607112643838;-0,179234038840752;-0,56099951271565;-0,799868552675869;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,46470676358045;NA
"monsieur";-0,447306324608376;-0,834882104037559;-0,163209007617998;0,108674676262978;-0,462455105127451;-0,863156789767617;-0,168736354984047;0,112355126835929;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,598240076270893;NA
"maintenant";0,268701815093277;-0,71816616580254;3,10948250997525;-1,99145200587909;0,0712490667658357;-0,190429190359085;0,824511464068514;-0,528054106663111;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,12034958289948;NA
"lorsque";-0,447306324608376;-0,834882104037559;-0,163209007617998;0,108674676262978;-0,462455105127451;-0,863156789767617;-0,168736354984047;0,112355126835929;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,598240076270893;NA
"laquelle";-0,447306324608376;-0,834882104037559;-0,163209007617998;0,108674676262978;-0,462455105127451;-0,863156789767617;-0,168736354984047;0,112355126835929;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,598240076270893;NA
"jusqu_à";-1,39411944711959;0,944865829099556;0,185323965903836;0,167209430261393;-0,818846529572225;0,554974042337697;0,108851423484877;0,0982117149030383;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07326399887341;NA
"ils";0,268701815093277;-0,71816616580254;3,10948250997525;-1,99145200587909;0,0712490667658357;-0,190429190359085;0,824511464068514;-0,528054106663111;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,12034958289948;NA
"deux";0,145396487106689;-0,320373706808954;-0,0490662720812268;0,40940924148814;0,268241452435614;-0,591056291295102;-0,0905221876441321;0,755317626737144;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,310686968273628;NA
"certains";0,878074470999772;0,552539158679048;-1,26308147697001;-1,52490976151293;0,392803171594465;0,2471762260804;-0,565034546068896;-0,682162402507421;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,271319357732;NA
"c_est_à_dire";0,738099298821753;0,194134690419651;0,0650764634555444;0,710143806713303;0,706640996446144;0,185860535705555;0,0623028595946712;0,679876986737433;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,619213042321495;NA
"an";-1,04000913632344;-1,34939050126616;-0,277351743154769;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404484;-0,110586090903155;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08051801539154;NA
"t";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"sous";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"soi";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"quelques";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"puisque";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"puis";-1,51215621738497;1,70961793922146;0,339549202256704;0,286965870002585;-0,650303881729671;0,73522243890451;0,146023381531045;0,12340988122863;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,45020198729874;NA
"point";-1,04000913632344;-1,34939050126616;-0,277351743154769;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404484;-0,110586090903155;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08051801539154;NA
"plusieurs";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"peu";1,49520921451894;0,178253142323474;4,39061757506762;-2,19026995788451;0,291323619062919;0,0347304912428056;0,855459282533575;-0,426747885620138;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,92346446104984;NA
"pendant";-1,04000913632344;-1,34939050126616;-0,277351743154769;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404484;-0,110586090903155;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08051801539154;NA
"partout";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"parfois";-2,30242663300506;1,02360674291666;0,187358888207676;-0,114013550297631;-0,910324460767754;0,404709641091871;0,0740772263631663;-0,0450782327684619;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,60595224064206;NA
"moi";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"me";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"fort";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"eh";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"davantage";1,51743567344084;1,18651571199412;-1,59165805490843;-1,96919305236318;0,476965829223363;0,372949878774474;-0,500295674661454;-0,618963830599508;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,84669456561116;NA
"comment";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"chacune";1,33080211053682;0,708643087648255;0,179219198992316;1,01087837193846;0,729581433680267;0,388497159540477;0,0982527748555335;0,554190653919042;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1038960039037;NA
"bon";0,540531694916731;0,022631891343449;0,0270288849432873;0,609898951638249;0,66264621537969;0,0277447877463155;0,03313513061683;0,747684614737318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,476312774378337;NA
"autant";-0,249738720703354;-0,663379304961357;-0,125161429105741;0,208919531338032;-0,333205902377684;-0,885092625227663;-0,166992634584673;0,278744204213731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458095467218748;NA
"après";0,704938798898849;-0,507758053981332;4,23842726101859;-2,59124937818473;0,139780802831639;-0,100682255737104;0,840428653117293;-0,513813282777784;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,83689110186319;NA
"20";-1,04000913632344;-1,34939050126616;-0,277351743154769;-0,192059888962184;-0,598826467676551;-0,776965046909171;-0,159696255404484;-0,110586090903155;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08051801539154;NA
"*loc_mitterand";-0,100153681885187;-0,502916620650082;0,203931232944334;-0,118860360977809;-0,177416997485298;-0,890890431002584;0,361253489251999;-0,210554898909018;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342713525236642;NA
"*date_1982";-0,100153681885187;-0,502916620650082;0,203931232944334;-0,118860360977809;-0,177416997485298;-0,890890431002584;0,361253489251999;-0,210554898909018;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342713525236642;NA
"*loc_chirac";-0,607578567591676;1,39112594099362;0,288535110308944;0,517301666073092;-0,372864323337778;0,853718778663061;0,17707084219738;0,317462376012375;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,993996530828628;NA
"*date_2006";-0,607578567591676;1,39112594099362;0,288535110308944;0,517301666073092;-0,372864323337778;0,853718778663061;0,17707084219738;0,317462376012375;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,993996530828628;NA
"*loc_hollande";0,174160651869866;0,953010488171933;-0,334573436990281;-0,233273100894879;0,165685797698584;0,906635920643359;-0,318292715382762;-0,221921768140084;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,639052847850529;NA
