"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"particulier";-0,493185918608876;-0,0139408868495611;-0,999600727582578;-0,0282557147561611;0,999288921865318;0,000711078134679836;0,00150608266448348;1,20339520837316e-06;0,00619195046439629;0,313625924918283;0,000609047806692561
"international";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363082;7,47429732829981e-05;0,00531137440875658;0,00619195046439628;0,559982363037962;0,00194167335550204
"emploi";-0,903855435702406;0,0231678919695763;-0,999671654434033;0,025623881851169;0,999415226295249;0,0005847737047487;0,0067447236214554;4,43138260733919e-06;0,00825593395252838;0,57474184351692;0,00272716769196473
"domaine";-0,210950805504586;0,813071655662024;-0,251134445524887;0,967952214869571;0,070273736985809;0,929726263014191;0,000321467178948645;0,0047756435714003;0,00722394220846233;0,505861336346214;0,00184857568758498
"tâche";0,504817207661727;-1,84467514661741;0,263956328866149;-0,964534632064347;0,0775702226755077;0,922429777324492;0,00157795921455965;0,021070132486365;0,00619195046439628;1,15221481371228;0,00822042710178341
"passer";0,644480445584503;-0,756129138424701;0,648682495147007;-0,761059143884267;0,449265483354222;0,550734516645777;0,00300050083920082;0,00413015368196509;0,00722394220846233;0,611230534233597;0,0026988847903575
"nom";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209586;0,996481188543182;0,0035188114568155;0,0282471515225442;0,000112004318762669;0,00619195046439629;1,36014705087354;0,0114551083591331
"monde";1,19705896738751;0,685841556853553;0,867678094582332;0,497126466990015;0,773792176051389;0,226207823948609;0,0103515492258205;0,00339798811945421;0,00722394220846233;0,86506790727769;0,00540598285801096
"jeune";0,983008288087285;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,90035467416653;0,0079777526889436;0,0809413563208739;0,00825593395252838;1,97959130274113;0,0323532031033092
"fois";1,1257087409541;-0,586484781615943;0,886856577728579;-0,462044814427726;0,805328898933248;0,19467110106675;0,00915432526958031;0,00248477894062921;0,00722394220846233;0,797418339775223;0,00459353153794542
"dignité";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"corps";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00784124516761161;0,00901804177399278;0,00515995872033024;1,11492401335497;0,00641411535374384
"cause";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"serment";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"sentir";1,19705896738751;0,685841556853553;0,867678094582332;0,497126466990015;0,773792176051389;0,226207823948609;0,0103515492258205;0,00339798811945421;0,00722394220846233;0,86506790727769;0,00540598285801096
"rôle";-0,788424759948108;0,609498427491513;-0,791158212290505;0,611611545938508;0,652647654993619;0,347352345006379;0,00320750052682783;0,00191686446395577;0,00515995872033024;0,620394139953698;0,00198601077858044
"place";0,0266261272361701;-0,558212834679881;0,0476447109657542;-0,998864345903381;0,00254824678576036;0,997451753214239;2,19489365819418e-06;0,000964710739323061;0,00309597523219814;0,335300409491065;0,000348069240262773
"nombre";-1,51208953196894;-0,518632108969396;-0,9459072844761;-0,324437065045056;0,905167040667865;0,0948329593321324;0,0117978057414347;0,00138792190120765;0,00515995872033024;1,01032235897041;0,00526703441194805
"dernier";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0188314343483628;7,46695458417791e-05;0,00412796697626419;1,36014705087354;0,00763673890608875
"comprendre";-0,493185918608876;-0,0139408868495611;-0,999600727582578;-0,0282557147561611;0,999288921865318;0,000711078134679836;0,00150608266448348;1,20339520837316e-06;0,00619195046439629;0,313625924918283;0,000609047806692561
"appeler";0,983008288087285;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,900354674166529;0,0039888763444718;0,0404706781604369;0,00412796697626419;1,97959130274113;0,0161766015516546
"trouver";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363083;3,73714866414991e-05;0,00265568720437829;0,00309597523219814;0,559982363037962;0,000970836677751023
"situation";0,390584563707416;1,02512710167297;0,356043052522395;0,93446955260754;0,140160414310253;0,859839585689747;0,000629747374227091;0,00433802094771694;0,00412796697626419;0,663207169744116;0,0018156604747162
"sexe";-0,164650304934053;-0,0436279099048711;-0,966641288561942;-0,256133986903943;0,941152180856755;0,0588478191432421;0,000139885051160354;9,82143716546723e-06;0,00515995872033024;0,107889563556546;6,00627343881418e-05
"réforme";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
"question";0,671301069339684;1,12408630981142;0,512725212223148;0,858552768763067;0,28595333804681;0,714046661953189;0,002790372295335;0,00782396304585415;0,00619195046439629;0,798025147349674;0,00394330734243015
"principe";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209586;0,996481188543182;0,00351881145681551;0,0141235757612721;5,60021593813345e-05;0,00309597523219814;1,36014705087354;0,00572755417956657
"plan";1,10787118434575;-0,904566366233317;0,774598953161779;-0,632452734803697;0,627469550111571;0,372530449888427;0,00506657816761057;0,00337766898212816;0,00412796697626419;0,889077792075007;0,00326298997053032
"notamment";0,0266261272361701;-0,558212834679881;0,0476447109657542;-0,998864345903381;0,00254824678576036;0,997451753214239;2,19489365819418e-06;0,000964710739323061;0,00309597523219814;0,335300409491065;0,000348069240262773
"montrer";0,328153115578182;-0,088158444487836;0,96575633641879;-0,259450763473453;0,939606843608903;0,0603931563910944;0,000444517924721024;3,20821933313307e-05;0,00412796697626419;0,215203965476729;0,000191177489192608
"ivg";1,13284376359745;-0,459252147768993;0,926741785424516;-0,375698899583402;0,872324591801265;0,127675408198733;0,00662195558679889;0,00108829997538923;0,00515995872033024;0,771041552798636;0,00306762165192018
"important";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363083;3,73714866414991e-05;0,00265568720437829;0,00309597523219814;0,559982363037962;0,000970836677751023
"formation";-1,05461892987341;-0,211859303126446;-0,980413070728049;-0,196952305763595;0,965307436699129;0,0346925633008684;0,00688681787769251;0,000277921760502932;0,00619195046439628;0,682353714103777;0,00288301294830476
"exemple";-1,57443097571846;0,332412644703874;-0,978430167924969;0,206577846087903;0,961817253268058;0,038182746731939;0,0153488105096085;0,000684199172501697;0,00619195046439629;1,02052621986507;0,00644875396552383
"développement";1,19111311518473;0,579814361981095;0,89912996317949;0,437681744322115;0,825745194936422;0,174254805063575;0,00878483252733791;0,0020816389743625;0,00619195046439629;0,833252839692085;0,00429913495266206
"définir";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
"considérer";0,629680103920195;0,381895945704209;0,855034293055669;0,518571458623392;0,75325046393641;0,246749536063588;0,00245508998930618;0,000903062002138158;0,00619195046439628;0,461208274679347;0,00131710880887121
"condition";0,629680103920195;0,381895945704209;0,855034293055669;0,518571458623392;0,75325046393641;0,246749536063588;0,00245508998930618;0,000903062002138158;0,00619195046439628;0,461208274679347;0,00131710880887121
"chômage";-0,056615803602808;-2,04259356289429;-0,0277069648923566;-0,999616088354151;0,000861926353597562;0,999138073646402;1,98473635764194e-05;0,0258339842921189;0,00619195046439628;1,22588412102147;0,00930521286794173
"choisir";1,06625021892626;-1,64675673034052;0,543503391062086;-0,839406971560287;0,320075924469942;0,679924075530057;0,0035197818246449;0,00839568956322541;0,00309597523219814;1,19806243850963;0,00444381921537972
"utiliser";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"salaire";-1,46214437346555;0,371996327959251;-0,969126618964825;0,246563574791182;0,945496605823142;0,0545033941768554;0,0110313011808925;0,000714041630625214;0,00515995872033024;0,955888184999805;0,00471476894851508
"république";1,17030263247499;0,208719179927492;0,984465900922413;0,175575880806623;0,972453650711088;0,0275463492889092;0,00565369763293243;0,000179829498739339;0,00412796697626419;0,754415408026652;0,00234940189006407
"réduire";0,983008288087285;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,900354674166529;0,0039888763444718;0,0404706781604369;0,00412796697626419;1,97959130274113;0,0161766015516546
"réalité";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"responsabilité";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0188314343483628;7,46695458417791e-05;0,00412796697626419;1,36014705087354;0,00763673890608875
"respecter";-1,29371447008619;0,431371852842317;-0,948653882967224;0,316315997589766;0,909907098710059;0,0900929012899389;0,00690896648136385;0,000768139011040715;0,00412796697626419;0,862157742076369;0,00306838378626304
"progrès";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363083;3,73714866414991e-05;0,00265568720437829;0,00309597523219814;0,559982363037962;0,000970836677751023
"possible";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"personnel";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"partir";0,328153115578182;-0,088158444487836;0,96575633641879;-0,259450763473453;0,939606843608903;0,0603931563910944;0,000444517924721024;3,20821933313307e-05;0,00412796697626419;0,215203965476729;0,000191177489192608
"parler";-1,29371447008619;0,431371852842317;-0,948653882967224;0,316315997589766;0,909907098710059;0,0900929012899389;0,00690896648136385;0,000768139011040715;0,00412796697626419;0,862157742076369;0,00306838378626304
"ouvrir";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"oeuvre";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"nouvelle";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"moyen";-1,46214437346555;0,371996327959251;-0,969126618964825;0,246563574791182;0,945496605823142;0,0545033941768554;0,0110313011808925;0,000714041630625214;0,00515995872033024;0,955888184999805;0,00471476894851508
"mouvement";1,17030263247499;0,208719179927492;0,984465900922413;0,175575880806623;0,972453650711088;0,0275463492889092;0,00565369763293243;0,000179829498739339;0,00412796697626419;0,754415408026652;0,00234940189006407
"moment";-0,451564953189387;0,728249477257644;-0,526982050637329;0,849876413548509;0,301544810233;0,698455189766998;0,000841737489985277;0,0021892561449991;0,00412796697626419;0,522746486252073;0,00112802430913886
"long";-0,056615803602808;-2,04259356289429;-0,0277069648923566;-0,999616088354151;0,000861926353597562;0,999138073646402;9,92368178820967e-06;0,0129169921460594;0,00309597523219814;1,22588412102147;0,00465260643397086
"imposer";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0188314343483628;7,46695458417791e-05;0,00412796697626419;1,36014705087354;0,00763673890608875
"donner";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0235392929354535;9,33369323022239e-05;0,00515995872033024;1,36014705087354;0,00954592363261094
"disposer";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"discrimination";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209586;0,996481188543182;0,00351881145681551;0,0141235757612721;5,60021593813345e-05;0,00309597523219814;1,36014705087354;0,00572755417956657
"cours";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0188314343483628;7,46695458417791e-05;0,00412796697626419;1,36014705087354;0,00763673890608875
"convenir";0,265721667448949;-1,20144399064864;0,215949985428651;-0,976404426348716;0,0520664525570737;0,947933547442926;0,000291467511049947;0,00595858684278943;0,00412796697626419;0,740277923279023;0,00226217297706627
"constituer";-1,46214437346555;0,371996327959251;-0,969126618964825;0,246563574791182;0,945496605823142;0,0545033941768554;0,0110313011808925;0,000714041630625214;0,00515995872033024;0,955888184999805;0,00471476894851508
"conjoint";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"commencer";-1,35614591821542;-0,681913693318492;-0,893412808509774;-0,449236634292749;0,816212487770697;0,1837875122293;0,00759187513515937;0,00191953058879367;0,00412796697626419;0,954226837742484;0,00375871561555426
"chose";1,18278892210083;0,431376289159654;0,939468712915024;0,342634699722298;0,89408801656043;0,105911983439567;0,00721872876287125;0,000960193513153525;0,00515995872033024;0,795177228415835;0,00326267711347311
"choix";0,50906930858339;0,193874189627391;0,934522525659766;0,355903988506019;0,88560827448998;0,114391725510018;0,00133721135676765;0,000193948407655716;0,00515995872033024;0,343876822475044;0,000610171666850015
"atteindre";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
"activité";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209585;0,996481188543182;0,0035188114568155;0,0188314343483628;7,46695458417791e-05;0,00412796697626419;1,36014705087354;0,00763673890608875
"école";-0,056615803602808;-2,04259356289429;-0,0277069648923566;-0,999616088354151;0,000861926353597562;0,999138073646402;9,92368178820967e-06;0,0129169921460594;0,00309597523219814;1,22588412102147;0,00465260643397086
"veiller";0,0266261272361701;-0,558212834679881;0,0476447109657542;-0,998864345903381;0,00254824678576036;0,997451753214239;2,19489365819418e-06;0,000964710739323061;0,00309597523219814;0,335300409491065;0,000348069240262773
"seul";0,983008288087285;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,900354674166529;0,0039888763444718;0,0404706781604369;0,00412796697626419;1,97959130274113;0,0161766015516546
"service";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"remercier";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"protection";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"programme";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"partager";-0,056615803602808;-2,04259356289429;-0,0277069648923566;-0,999616088354151;0,000861926353597562;0,999138073646402;9,92368178820967e-06;0,0129169921460594;0,00309597523219814;1,22588412102147;0,00465260643397086
"paraître";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"oublier";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
"mère";1,14949214976524;-0,162376002126111;0,990169832640246;-0,139870306102429;0,982539824085777;0,0174601759142203;0,00409081177204927;8,16283779147331e-05;0,00309597523219814;0,737187142538036;0,00168249189821484
"mesure";0,0266261272361701;-0,558212834679881;0,0476447109657542;-0,998864345903381;0,00254824678576036;0,997451753214239;2,19489365819418e-06;0,000964710739323061;0,00309597523219814;0,335300409491065;0,000348069240262773
"inégalité";-1,0962398952929;-0,954049667233652;-0,754333703001328;-0,656491176266905;0,597184555788746;0,402815444211252;0,00372056318276096;0,00281798999241066;0,00309597523219814;0,901774899596982;0,0025176407725794
"information";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"garder";0,983008288087285;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,900354674166529;0,0039888763444718;0,0404706781604369;0,00412796697626419;1,97959130274113;0,0161766015516546
"féminin";0,390584563707416;1,02512710167297;0,356043052522395;0,93446955260754;0,140160414310253;0,859839585689747;0,000629747374227091;0,00433802094771694;0,00412796697626419;0,663207169744116;0,0018156604747162
"doute";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
"collectif";1,10787118434575;-0,904566366233317;0,774598953161779;-0,632452734803697;0,627469550111571;0,372530449888427;0,00506657816761057;0,00337766898212816;0,00412796697626419;0,889077792075007;0,00326298997053032
"chemin";1,10787118434575;-0,904566366233317;0,774598953161779;-0,632452734803697;0,627469550111571;0,372530449888427;0,00506657816761057;0,00337766898212816;0,00412796697626419;0,889077792075007;0,00326298997053032
"appliquer";-1,35614591821542;-0,681913693318492;-0,893412808509774;-0,449236634292749;0,816212487770697;0,1837875122293;0,00759187513515937;0,00191953058879367;0,00412796697626419;0,954226837742484;0,00375871561555426
"accès";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00627299613408929;0,00721443341919423;0,00412796697626419;1,11492401335497;0,00513129228299507
"étroit";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363083;3,73714866414991e-05;0,00265568720437829;0,00309597523219814;0,559982363037962;0,000970836677751023
"élever";1,06625021892626;-1,64675673034052;0,543503391062086;-0,839406971560287;0,320075924469942;0,679924075530057;0,0035197818246449;0,00839568956322541;0,00309597523219814;1,19806243850963;0,00444381921537972
"réserver";-1,0962398952929;-0,954049667233652;-0,754333703001328;-0,656491176266905;0,597184555788746;0,402815444211252;0,00372056318276096;0,00281798999241066;0,00309597523219814;0,901774899596982;0,0025176407725794
"régime";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"réel";-0,056615803602808;-2,04259356289429;-0,0277069648923566;-0,999616088354151;0,000861926353597562;0,999138073646402;9,92368178820967e-06;0,0129169921460594;0,00309597523219814;1,22588412102147;0,00465260643397086
"réduction";-2,13586398698299;0,134494228426989;-0,998023299275599;0,0628450006209586;0,996481188543182;0,00351881145681551;0,0141235757612721;5,60021593813345e-05;0,00309597523219814;1,36014705087354;0,00572755417956657
"renforcer";0,0266261272361701;-0,558212834679881;0,0476447109657542;-0,998864345903381;0,00254824678576036;0,997451753214239;2,19489365819418e-06;0,000964710739323061;0,00309597523219814;0,335300409491065;0,000348069240262773
"porter";1,23273408060422;1,3220047260883;0,681982004867717;0,731368952743148;0,494017022091056;0,505982977908942;0,00470474710056697;0,00541082506439567;0,00309597523219814;1,11492401335497;0,0038484692122463
"partiel";0,983008288087284;-3,13113745855493;0,299531659993268;-0,954086361217724;0,09964532583347;0,90035467416653;0,00299165725835385;0,0303530086203277;0,00309597523219814;1,97959130274113;0,0121324511637409
"nombreux";0,109868058075148;0,92616789353453;0,117800539138082;0,993037276731733;0,0155556386369169;0,984444361363083;3,73714866414991e-05;0,00265568720437829;0,00309597523219814;0,559982363037962;0,000970836677751023
"lever";-1,01299796445392;0,530331060980759;-0,885934654127765;0,463810078173726;0,803802627225331;0,196197372774666;0,00317698104020988;0,000870746236040179;0,00309597523219814;0,718258353051599;0,00159719833352444
