%%MatrixMarket matrix coordinate integer general
233 92 624
5 1 1
6 1 1
7 1 1
10 1 1
11 1 1
17 1 1
18 1 1
27 1 1
64 1 1
65 1 1
69 1 1
71 1 1
77 1 1
78 1 1
79 1 1
83 1 1
87 1 1
102 1 1
106 1 1
117 1 1
120 1 1
124 1 1
125 1 1
136 1 1
145 1 1
150 1 1
153 1 1
156 1 1
162 1 1
165 1 1
166 1 1
168 1 1
172 1 1
175 1 1
177 1 1
180 1 1
182 1 1
195 1 1
197 1 1
199 1 1
212 1 1
213 1 1
218 1 1
221 1 1
222 1 1
224 1 1
226 1 1
228 1 1
232 1 1
5 2 1
6 2 1
17 2 1
20 2 1
24 2 1
29 2 1
33 2 1
39 2 1
50 2 1
59 2 1
61 2 1
74 2 1
75 2 1
83 2 1
86 2 1
91 2 1
101 2 1
112 2 1
119 2 1
120 2 1
130 2 1
158 2 1
163 2 1
165 2 1
168 2 1
170 2 1
172 2 1
176 2 1
177 2 1
178 2 1
179 2 1
184 2 1
188 2 1
189 2 1
191 2 1
197 2 1
227 2 1
229 2 1
4 3 1
5 3 1
10 3 1
18 3 1
20 3 1
24 3 1
37 3 1
40 3 1
49 3 1
55 3 1
60 3 1
61 3 1
93 3 1
108 3 1
120 3 1
147 3 1
152 3 1
154 3 1
155 3 1
173 3 1
182 3 1
190 3 1
193 3 1
203 3 1
210 3 1
213 3 1
220 3 1
221 3 1
222 3 1
233 3 1
4 4 1
12 4 1
18 4 1
80 4 1
85 4 1
112 4 1
113 4 1
153 4 1
162 4 1
165 4 1
167 4 1
168 4 1
170 4 1
171 4 1
174 4 1
178 4 1
179 4 1
190 4 1
191 4 1
197 4 1
199 4 1
213 4 1
224 4 1
6 5 1
38 5 1
54 5 1
66 5 1
78 5 1
83 5 1
100 5 1
136 5 1
148 5 1
171 5 1
187 5 1
194 5 1
195 5 1
196 5 1
203 5 1
209 5 1
210 5 1
227 5 1
9 6 1
56 6 1
65 6 1
72 6 1
77 6 1
82 6 1
96 6 1
100 6 1
120 6 1
123 6 1
155 6 1
159 6 1
163 6 1
178 6 1
182 6 1
186 6 1
207 6 1
213 6 1
223 6 1
4 7 1
31 7 1
48 7 1
53 7 1
57 7 1
97 7 1
107 7 1
117 7 1
149 7 1
156 7 1
157 7 1
161 7 1
162 7 1
166 7 1
170 7 1
185 7 1
196 7 1
197 7 1
12 8 1
23 8 1
52 8 1
65 8 1
75 8 1
76 8 1
80 8 1
86 8 1
91 8 1
101 8 1
113 8 1
139 8 1
142 8 1
148 8 1
190 8 1
194 8 1
199 8 1
223 8 1
10 9 1
29 9 1
53 9 1
63 9 1
71 9 1
76 9 1
88 9 1
113 9 1
114 9 1
115 9 1
135 9 1
154 9 1
155 9 1
186 9 1
228 9 1
232 9 1
233 9 1
3 10 1
19 10 1
37 10 1
43 10 1
45 10 1
49 10 1
59 10 1
93 10 1
98 10 1
120 10 1
123 10 1
160 10 1
161 10 1
183 10 1
10 11 1
51 11 1
75 11 1
83 11 1
97 11 1
103 11 1
117 11 1
121 11 1
123 11 1
129 11 1
153 11 1
154 11 1
188 11 1
225 11 1
7 12 1
14 12 1
27 12 1
40 12 1
64 12 1
67 12 1
86 12 1
90 12 1
95 12 1
97 12 1
114 12 1
21 13 1
25 13 1
27 13 1
40 13 1
52 13 1
124 13 1
131 13 1
135 13 1
136 13 1
139 13 1
220 13 1
232 13 1
10 14 1
28 14 1
34 14 1
72 14 1
82 14 1
90 14 1
96 14 1
98 14 1
109 14 1
119 14 1
151 14 1
30 15 1
34 15 1
39 15 1
149 15 1
153 15 1
170 15 1
197 15 1
198 15 1
52 16 1
62 16 1
72 16 1
169 16 1
172 16 1
175 16 1
186 16 1
193 16 1
208 16 1
216 16 1
28 17 1
82 17 1
104 17 1
125 17 1
129 17 1
132 17 1
212 17 1
218 17 1
7 18 1
29 18 1
34 18 1
58 18 1
91 18 1
136 18 1
139 18 1
213 18 1
33 19 1
61 19 1
124 19 1
157 19 1
174 19 1
190 19 1
227 19 1
18 20 1
125 20 1
126 20 1
138 20 1
144 20 1
152 20 1
62 21 1
73 21 1
111 21 1
125 21 1
150 21 1
154 21 1
217 21 1
68 22 1
74 22 1
75 22 1
85 22 1
105 22 1
153 22 1
36 23 1
89 23 1
101 23 1
115 23 1
169 23 1
171 23 1
183 23 1
12 24 1
53 24 1
74 24 1
91 24 1
105 24 1
15 25 1
66 25 1
159 25 1
160 25 1
190 25 1
13 26 1
18 26 1
41 26 1
82 26 1
83 26 1
197 26 1
75 27 1
128 27 1
192 27 1
198 27 1
200 27 1
212 27 1
2 28 1
30 28 1
36 28 1
92 28 1
43 29 1
180 29 1
191 29 1
205 29 1
216 29 1
62 30 1
104 30 1
163 30 1
164 30 1
171 30 1
31 31 1
35 31 1
201 31 1
208 31 1
224 31 1
14 32 1
83 32 1
94 32 1
119 32 1
178 32 1
76 33 1
79 33 1
83 33 1
107 33 1
124 33 1
11 34 1
83 34 1
111 34 1
121 34 1
126 34 1
6 35 1
36 35 1
59 35 1
60 35 1
188 35 1
5 36 1
50 36 1
84 36 1
108 36 1
125 36 1
70 37 1
75 37 1
157 37 1
183 37 1
186 37 1
6 38 1
67 38 1
96 38 1
194 38 1
68 39 1
77 39 1
79 39 1
86 39 1
195 39 1
74 40 1
174 40 1
176 40 1
177 40 1
30 41 1
32 41 1
101 41 1
139 41 1
164 41 1
6 42 1
25 42 1
84 42 1
118 42 1
164 42 1
4 43 1
15 43 1
86 43 1
101 43 1
137 43 1
5 44 1
72 44 1
103 44 1
115 44 1
127 44 1
28 45 1
82 45 1
185 45 1
187 45 1
198 45 1
20 46 1
55 46 1
72 46 1
123 46 1
195 46 1
93 47 1
147 47 1
149 47 1
169 47 1
193 47 1
30 48 1
49 48 1
104 48 1
69 49 1
78 49 1
165 49 1
226 49 1
26 50 1
50 50 1
139 50 1
141 51 1
150 51 1
161 51 1
228 51 1
137 52 1
139 52 1
157 52 1
162 52 1
17 53 1
47 53 1
104 53 1
221 53 1
51 54 1
154 54 1
155 54 1
182 54 1
31 55 1
35 55 1
41 55 1
229 55 1
32 56 1
51 56 1
97 56 1
177 56 1
20 57 1
127 57 1
140 57 1
215 57 1
32 58 1
43 58 1
48 58 1
102 58 1
80 59 1
158 59 1
181 59 1
221 59 1
18 60 1
51 60 1
69 60 1
130 60 1
52 61 1
91 61 1
189 61 1
199 61 1
32 62 1
65 62 1
85 62 1
122 62 1
145 63 1
206 63 1
211 63 1
36 64 1
171 64 1
173 64 1
6 65 1
83 65 1
215 65 1
30 66 1
67 66 1
128 66 1
126 67 1
213 67 1
216 67 1
15 68 1
46 68 1
225 68 1
7 69 1
107 69 1
155 69 1
4 70 1
40 70 1
161 70 1
1 71 1
136 71 1
221 71 1
181 72 1
188 72 1
191 72 1
99 73 1
175 73 1
210 73 1
39 74 1
88 74 1
182 74 1
191 75 1
203 75 1
227 75 1
69 76 1
222 76 1
223 76 1
14 77 1
114 77 1
146 77 1
127 78 1
143 78 1
160 78 1
86 79 1
142 79 1
225 79 1
109 80 1
124 80 1
226 80 1
179 81 1
202 81 1
58 82 1
76 82 1
87 82 1
122 83 1
145 83 1
151 83 1
91 84 1
158 84 1
21 85 1
50 85 1
93 85 1
47 86 1
88 86 1
92 86 1
208 87 1
215 87 1
220 87 1
9 88 1
178 88 1
182 88 1
11 89 1
26 89 1
92 89 1
36 90 1
80 90 1
115 90 1
60 91 1
67 91 1
104 91 1
60 92 1
216 92 1
231 92 1
