*loc_mitterand;1;82;2;4;49
*date_1982;1;82;2;4;49
*loc_chirac;5;5;0;0;12
*date_2006;5;5;0;0;12
*loc_hollande;8;16;7;0;41
*date_2017;8;16;7;0;41
