"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"classe 1";0,980201747065392;-2,95068122814838;0,315255399305022;-0,94900686678708;0,131734209832788;0,868265790167211;0,090069098848135;0,816186600586481;0,0937443005653839;0,710036965118881;0,0472614227253892
"classe 2";1,20308986291136;0,738565306449561;0,85222620804157;0,523173480145053;0,784862651906503;0,215137348093496;0,48361900416119;0,182257340905379;0,334123654933431;0,357039288164689;0,0425930989664503
"classe 3";-0,863208264853433;0,0521512623056009;-0,99817995736261;0,0603056607589941;0,997352185902937;0,00264781409706248;0,426311896990674;0,00155605850814008;0,572132044501185;0,227251150269712;0,0295466639764129
