%%MatrixMarket matrix coordinate integer general
139 96 558
1 1 1
78 1 1
93 1 1
98 1 1
123 1 1
2 2 1
3 2 1
5 2 1
7 2 1
8 2 1
10 2 1
13 2 1
14 2 1
15 2 1
17 2 1
18 2 1
19 2 1
20 2 1
21 2 1
22 2 1
25 2 1
26 2 1
27 2 1
29 2 1
31 2 1
32 2 1
36 2 1
37 2 1
39 2 1
40 2 1
49 2 1
50 2 1
57 2 1
59 2 1
60 2 1
63 2 1
66 2 1
67 2 1
68 2 1
70 2 1
73 2 1
74 2 1
76 2 1
79 2 1
82 2 1
83 2 1
84 2 1
86 2 1
96 2 1
98 2 1
99 2 1
101 2 1
103 2 1
106 2 1
107 2 1
108 2 1
110 2 1
112 2 1
121 2 1
122 2 1
124 2 1
126 2 1
127 2 1
128 2 1
129 2 1
136 2 1
3 3 1
12 3 1
18 3 1
25 3 1
49 3 1
80 3 1
81 3 1
83 3 1
124 3 1
126 3 1
139 3 1
3 4 1
24 4 1
35 4 1
124 4 1
3 5 1
87 5 1
88 5 1
3 6 1
5 6 1
7 6 1
8 6 1
10 6 1
14 6 1
17 6 1
19 6 1
20 6 1
22 6 1
23 6 1
25 6 1
36 6 1
49 6 1
57 6 1
60 6 1
63 6 1
83 6 1
87 6 1
90 6 1
92 6 1
96 6 1
98 6 1
114 6 1
118 6 1
122 6 1
123 6 1
124 6 1
129 6 1
3 7 1
6 7 1
124 7 1
4 8 1
24 8 1
61 8 1
5 9 1
51 9 1
57 9 1
94 9 1
99 9 1
100 9 1
5 10 1
43 10 1
59 10 1
126 10 1
5 11 1
14 11 1
18 11 1
21 11 1
24 11 1
34 11 1
90 11 1
108 11 1
114 11 1
126 11 1
133 11 1
6 12 1
9 12 1
77 12 1
89 12 1
91 12 1
95 12 1
96 12 1
105 12 1
108 12 1
8 13 1
31 13 1
44 13 1
48 13 1
80 13 1
87 13 1
112 13 1
8 14 1
10 14 1
12 14 1
71 14 1
80 14 1
88 14 1
91 14 1
125 14 1
129 14 1
130 14 1
8 15 1
12 15 1
26 15 1
49 15 1
56 15 1
68 15 1
77 15 1
81 15 1
82 15 1
109 15 1
125 15 1
9 16 1
10 16 1
129 16 1
9 17 1
43 17 1
47 17 1
84 17 1
10 18 1
95 18 1
96 18 1
113 18 1
116 18 1
128 18 1
10 19 1
69 19 1
12 20 1
63 20 1
76 20 1
104 20 1
128 20 1
12 21 1
