"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"classe 1";10,2381995287653;-0,595453416521572;-1,08798959427324;0,929089071573764;0,988737912389405;-0,0575049710959949;-0,10507087277609;0,0897253063364;0,981204445518753;0,00292075993043039;0,00949810413440593;0,00637669041641285;0,968569369935619;0,00327626585341367;0,0109378770176814;0,00797624078671476;0,00924024640657084;7,53210019253004;0,524222587056262
"classe 2";-0,662394094006123;-2,63895727520445;-2,61076848802563;1,47440957968295;-0,163602194359664;-0,651786006173019;-0,644823764992846;0,364158806371861;0,0310620289997983;0,433859973969969;0,413626882086779;0,121451114943453;0,0252267889151486;0,400399741293482;0,391891455330376;0,12498714793122;0,0574948665297741;2,73888497795164;0,431297219360526
"classe 3";-0,497100787077265;7,22530192152686;-4,99978712186584;3,1773394895331;-0,0531285116622388;0,772216716167403;-0,534360949163964;0,33958368707695;0,0032693797187814;0,607821995237871;0,283501005910597;0,105407619132753;0,00279076090106899;0,589584051775583;0,282316821256397;0,114014731570032;0,0112936344969199;6,33554560670134;0,45331675511347
"classe 4";-0,0452710117707274;0,0914089686984167;0,0268445869954567;-0,487434357428505;-0,0907750793286375;0,183288512016713;0,0538273702915727;-0,977378033589395;0,0103759901807359;0,0372267153904876;0,00312735885739529;0,949269935571385;0,00164125494380017;0,00669134256225497;0,000577097375509427;0,190268949882296;0,80082135523614;0,323875187615307;0,0840022658924266
"classe 5";-0,120934141148538;0,0200285715134163;1,61062561154206;2,15524852799119;-0,0449006932076232;0,0074362519663184;0,597996610133153;0,800205401241097;0,00247699072459267;5,97880559098872e-05;0,376609132309705;0,620854088909794;0,00177182530436292;4,85985152673794e-05;0,314276749020037;0,562752929829738;0,121149897330595;1,77075708198481;0,379875273019635
