%%MatrixMarket matrix coordinate integer general
22 13 41
1 1 1
10 1 1
18 1 1
1 2 1
2 2 1
2 3 1
6 3 1
7 3 1
2 4 1
5 4 1
6 4 1
7 4 1
3 5 1
7 5 1
8 5 1
4 6 1
5 6 1
4 7 1
16 7 1
5 8 1
9 8 1
13 8 1
17 8 1
5 9 1
13 9 1
14 9 1
20 9 1
21 9 1
6 10 1
7 10 1
14 10 1
9 11 1
13 11 1
16 11 1
19 11 1
13 12 1
14 12 1
15 12 1
18 12 1
18 13 1
19 13 1
