24
34
31
37
42
41
30
29
28
40
33
38
29
31
36
35
47
38
26
43
35
35
22
28
44
35
50
37
31
28
39
41
35
35
40
46
36
28
38
36
30
21
49
10
41
29
31
26
43
41
29
20
37
24
43
27
27
26
30
34
32
30
32
29
36
39
39
34
37
13
37
45
30
42
43
36
29
31
31
39
35
40
43
34
38
45
42
41
42
29
47
32
43
38
47
38
26
43
36
36
40
37
30
38
21
38
41
53
38
36
28
33
23
27
36
31
37
39
37
36
33
43
42
35
49
32
36
33
39
32
29
18
36
18
36
35
35
23
36
