35
36
42
21
32
36
37
36
45
38
26
34
36
34
51
32
41
39
34
36
34
40
36
38
45
34
29
26
39
53
32
40
36
29
47
45
45
48
35
41
28
39
35
29
31
37
49
39
36
17
33
36
37
31
26
34
33
33
34
33
46
33
35
38
30
37
35
37
34
36
40
40
