"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"classe 1";1,4337817950722;-2,77321990425552;0,459260600060663;-0,888301582364863;0,302929604415231;0,69707039558477;0,19129337712649;0,71565288761794;0,0930537352555701;1,19152756996109;0,13211191932948
"classe 2";1,07396155537375;0,915840291931023;0,760898922790244;0,648870425660352;0,690943941073189;0,309056058926813;0,385472244714684;0,280320677958974;0,334207077326343;0,590961545100784;0,116716991724661
"classe 3";-0,859630901763001;-0,083845906728304;-0,995276929947562;-0,0970764271806309;0,994182475456316;0,00581752454368436;0,423234378158827;0,00402643442308645;0,572739187418086;0,394340025289215;0,0890632664131167
